id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RVBD2690c:RVBD2690c	18	6.8187e-05	0.0011695	0.131523	30	9	-0.35141	0.74974	0.59592	0.776337	3109	3	0.28545
RVBD3311:RVBD3311	12	7.7502e-05	0.00088873	0.112061	31	7	-0.26049	0.99855	0.98607	1.0	3950	0	0
RVBD2563:RVBD2563	13	7.8559e-05	0.0010291	0.125946	32	5	-0.33145	0.86303	0.7284	0.874519	3403	2	0.24766
RVBD0429c:def	66	8.6662e-05	0.0075156	0.488629	33	20	-0.24112	0.86716	0.62352	0.799285	3417	7	0.31433
tRNA-Gly4:tRNA-Gly4	4	8.7399e-05	0.00032718	0.052361	34	4	-0.72701	0.99991	0.99973	1.0	3975	0	0
RVBD2706c:RVBD2706c	9	0.00011467	0.00079593	0.110396	35	5	-0.24939	0.98129	0.90942	0.997401	3835	0	0
RVBD3802c:RVBD3802c	82	0.00013642	0.013805	0.652742	36	24	-0.20335	0.98052	0.88092	0.980586	3831	10	0.21187
RVBD0015c:pknA	56	0.00013756	0.0083056	0.508227	37	13	-0.52475	0.0034961	1.7846e-05	0.000527	202	17	0.24764
RVBD2992c:gltS	58	0.00017201	0.010083	0.544876	38	15	-0.2513	0.52678	0.22665	0.447804	2596	10	0.24648
RVBD0423c:thiC	111	0.00017555	0.021609	0.796858	39	29	-0.21018	0.99389	0.93167	1.0	3916	15	0.31792
RVBD0912:RVBD0912	7	0.00021784	0.0011648	0.131523	40	5	-0.19156	0.99864	0.9924	1.0	3952	0	0
RVBD1347c:mbtK	5	0.00025447	0.0008816	0.112061	41	4	-0.19039	0.99959	0.99791	1.0	3967	0	0
RVBD3677c:RVBD3677c	5	0.00025621	0.00088397	0.112061	42	3	-0.21624	0.88918	0.73494	0.878258	3490	0	0
RVBD1327c:glgE	77	0.00031725	0.022023	0.796858	43	21	-0.24967	0.96106	0.82318	0.939197	3734	11	0.20101
RVBD2511:orn	40	0.00031736	0.0096024	0.539938	44	14	-0.2224	0.99968	0.9947	1.0	3970	2	0.16626
RVBD1906c:RVBD1906c	6	0.00035574	0.0018001	0.18341	45	4	-0.26068	0.79245	0.59352	0.775771	3204	1	0.14536
RVBD2622:RVBD2622	5	0.0003945	0.0014479	0.154481	46	4	-0.18987	0.99677	0.98706	1.0	3933	0	0
RVBD2721c:RVBD2721c	22	0.00040293	0.0064519	0.440107	47	8	-0.18362	0.31575	0.15369	0.352741	1972	5	0.23813
RVBD2722:RVBD2722	4	0.00043011	0.0018072	0.18341	48	2	-0.29232	0.90127	0.79198	0.918456	3529	0	0
RVBD3909:RVBD3909	136	0.00043708	0.037692	0.986394	49	33	-0.25387	0.86218	0.54041	0.732549	3401	20	0.22832
RVBD3240c:secA1	62	0.00045873	0.021859	0.796858	50	19	-0.20861	0.98974	0.94423	1.0	3877	8	0.16344
RVBD2644c:RVBD2644c	4	0.00048562	0.0018905	0.187294	51	3	-0.31224	0.76195	0.57727	0.766685	3131	0	0
RVBD1825:RVBD1825	8	0.00052075	0.0031611	0.285945	52	3	-0.26369	0.60349	0.4533	0.66252	2790	2	0.13859
RVBD1990A:RVBD1990A	4	0.00052678	0.0020951	0.20274	53	3	-0.21154	0.94816	0.87885	0.978829	3679	0	0
RVBD1420:uvrC	16	0.00054255	0.0061474	0.430116	54	8	-0.23842	0.89037	0.78446	0.912786	3493	1	0.33405
RVBD0475:hbhA	3	0.00057461	0.0013099	0.143434	55	3	-0.27375	0.99943	0.99893	1.0	3960	0	0
RVBD2190Ac:RVBD2190Ac	5	0.00063992	0.0024045	0.227385	56	4	-0.15527	0.78971	0.5897	0.775264	3197	1	0.11843
RVBD3823c:mmpL8	32	0.00068413	0.014178	0.655501	57	12	-0.22057	0.99746	0.98035	1.0	3938	2	0.22534
RVBD1280c:oppA	10	0.00069215	0.0052218	0.381188	58	6	-0.10645	0.4582	0.33292	0.552551	2430	3	0.25338
RVBD0796:RVBD0796	4	0.00079697	0.0024806	0.229373	59	1	-1.3923	0.0064584	0.0020999	0.022121	258	3	0.37017
RVBD3628:ppa	37	0.00086203	0.019218	0.761575	60	11	-0.1662	0.20451	0.059091	0.198961	1572	9	0.30232
RVBD2431c:PE25	6	0.00096835	0.003944	0.328218	61	4	-0.13855	0.99748	0.98821	1.0	3939	0	0
RVBD3671c:RVBD3671c	6	0.0010063	0.0040701	0.332071	62	3	-0.32992	0.99919	0.99519	1.0	3958	0	0
RVBD3278c:RVBD3278c	57	0.00102	0.033645	0.96144	63	15	-0.21731	0.95916	0.84016	0.953602	3726	4	0.18662
RVBD0414c:thiE	47	0.0010205	0.027444	0.899158	64	15	-0.20058	0.57478	0.3202	0.54226	2727	10	0.35297
RVBD2902c:rnhB	5	0.0010264	0.0045864	0.352565	65	3	-0.22817	0.9205	0.80017	0.924425	3588	0	0
RVBD3857Ac:RVBD3857Ac	4	0.0011077	0.0032658	0.28913	66	3	-0.2598	0.99923	0.99729	1.0	3959	0	0
RVBD0248c:RVBD0248c	6	0.0011216	0.0046602	0.352565	67	4	-0.24217	0.99948	0.99698	1.0	3965	0	0
RVBD2925c:rnc	56	0.0011861	0.036162	0.976589	68	15	-0.33417	0.88573	0.70784	0.861587	3478	12	0.32371
RVBD0810c:RVBD0810c	5	0.0012456	0.0057928	0.415586	69	3	-0.54947	0.99967	0.99825	1.0	3969	0	0
RVBD1491c:RVBD1491c	8	0.0012467	0.007192	0.475012	70	5	-0.18878	0.69167	0.53494	0.728846	2996	1	0.20803
RVBD3555c:RVBD3555c	5	0.001306	0.0062021	0.430116	71	3	-0.20044	0.18026	0.12191	0.307053	1482	2	0.25447
RVBD2369c:RVBD2369c	4	0.0013148	0.0037512	0.321984	72	3	-0.25649	0.99331	0.97849	1.0	3910	0	0
RVBD3863:RVBD3863	55	0.001323	0.038266	0.988961	73	14	-0.28933	0.93821	0.7948	0.920193	3646	9	0.22828
RVBD0638:secE1	4	0.001326	0.0037917	0.321984	74	3	-0.42932	0.99878	0.99524	1.0	3953	0	0
RVBD0649:fabD2	8	0.0013844	0.0082294	0.508227	75	5	-0.18389	0.99598	0.97868	1.0	3928	0	0
RVBD0129c:fbpC	13	0.0014249	0.0097499	0.540924	76	5	-0.19155	1.0	1.0	1.0	3981	0	0
RVBD0511:hemD	102	0.0014618	0.076601	1.0	77	23	-0.21436	0.9401	0.70876	0.862071	3651	13	0.24129
RVBD3790:dprE1	72	0.0015345	0.055669	1.0	78	19	-0.1902	0.91295	0.71763	0.86769	3566	10	0.27332
RVBD2846c:efpA	61	0.0015496	0.046943	1.0	79	17	-0.2878	0.98503	0.92786	1.0	3852	11	0.24098
RVBD0106:RVBD0106	6	0.0015978	0.0065947	0.44259	80	3	-0.25263	0.077954	0.041911	0.163227	934	2	0.29536
RVBD2801c:RVBD2801c	4	0.0016752	0.004596	0.352565	81	2	-0.35633	0.90203	0.79349	0.919886	3533	0	0
RVBD0011c:RVBD0011c	4	0.0016959	0.004596	0.352565	82	3	-0.46803	0.96113	0.90731	0.996127	3736	0	0
RVBD0411c:glnH	9	0.0017441	0.0089147	0.529915	83	4	-0.35713	0.99617	0.97809	1.0	3929	0	0
RVBD1335:cysO	9	0.0017689	0.0091574	0.536675	84	4	-0.22901	0.053426	0.021124	0.10719	759	2	0.33419
RVBD1468c:PE-PGRS29	12	0.0018571	0.013431	0.652742	85	4	-0.25637	0.30796	0.20105	0.416292	1949	4	0.21119
RVBD0805:RVBD0805	6	0.0018824	0.008001	0.504575	86	3	-0.23493	0.97049	0.90876	0.997401	3785	0	0
RVBD3050c:RVBD3050c	7	0.0019102	0.0080034	0.504575	87	4	-0.17533	0.97295	0.89762	0.990452	3800	0	0
RVBD2152c:murC	95	0.0020069	0.088946	1.0	88	22	-0.20748	0.32568	0.079552	0.237429	2004	24	0.24734
RVBD3846:sodA	60	0.0021194	0.057123	1.0	89	15	-0.27135	0.62995	0.30556	0.526098	2847	12	0.27503
RVBD0461:RVBD0461	7	0.0021557	0.0094596	0.539938	90	3	-0.27438	0.92113	0.77752	0.908524	3589	0	0
RVBD1674c:RVBD1674c	6	0.0022183	0.0095928	0.539938	91	3	-0.38578	0.98116	0.93572	1.0	3834	0	0
RVBD0685:tuf	23	0.0023338	0.026447	0.894671	92	4	-0.42032	0.96635	0.89644	0.989935	3767	3	0.20869
RVBD2683:RVBD2683	6	0.002373	0.010825	0.556106	93	4	-0.13694	0.94142	0.82173	0.93858	3658	0	0
RVBD0262c:aac	5	0.0024033	0.0086434	0.521237	94	3	-0.23722	0.79073	0.58971	0.775264	3200	1	0.14621
RVBD0184:RVBD0184	7	0.0024286	0.010623	0.552537	95	3	-0.2571	0.66355	0.52244	0.717448	2932	2	0.1851
RVBD2727c:miaA	74	0.0025396	0.078162	1.0	96	2	-0.16215	0.16147	0.011618	0.074717	1388	25	0.27223
RVBD3205c:RVBD3205c	8	0.002603	0.012758	0.631954	97	4	-0.24344	0.95294	0.83494	0.950012	3697	0	0
RVBD0646c:lipG	9	0.0027094	0.014813	0.669985	98	4	-0.2987	0.99335	0.96236	1.0	3911	0	0
RVBD2807:RVBD2807	9	0.0029177	0.015763	0.686654	99	4	-0.2119	0.94189	0.80477	0.927863	3659	1	0.1432
RVBD3405c:RVBD3405c	6	0.0031336	0.014409	0.658851	100	2	-0.25314	0.80616	0.609	0.785513	3245	1	0.087149
RVBD3008:RVBD3008	7	0.0032187	0.013959	0.652742	101	1	-1.1554	0.89518	0.7231	0.872883	3510	1	0.098739
RVBD3811:RVBD3811	7	0.00325	0.013962	0.652742	102	3	-0.34252	0.77792	0.58989	0.775264	3165	1	0.16558
RVBD0224c:RVBD0224c	89	0.0033803	0.11076	1.0	103	22	-0.19609	0.91613	0.66998	0.833915	3576	19	0.17898
RVBD0095c:RVBD0095c	6	0.0035105	0.016055	0.686654	104	3	-0.32494	0.86882	0.68923	0.847228	3424	1	0.11793
RVBD2216:RVBD2216	7	0.0035811	0.015182	0.672056	105	3	-0.2637	0.79567	0.59953	0.779517	3215	1	0.1549
RVBD0564c:gpdA1	8	0.0036012	0.016172	0.686654	106	3	-0.51524	0.69455	0.53692	0.730125	3006	2	0.23304
RVBD2905:lppW	9	0.0036056	0.019187	0.761575	107	5	-0.15101	0.98958	0.94446	1.0	3876	0	0
RVBD0055:rpsR1	4	0.003718	0.010559	0.552537	108	3	-0.17172	0.98857	0.9654	1.0	3870	0	0
RVBD1846c:RVBD1846c	4	0.0037389	0.010559	0.552537	109	3	-0.13628	0.99825	0.99349	1.0	3947	0	0
RVBD2572c:aspS	26	0.003797	0.041364	1.0	110	8	-0.35502	0.46902	0.28229	0.502395	2458	3	0.16649
RVBD0375c:RVBD0375c	7	0.0038302	0.015868	0.686654	111	2	-0.3264	0.53315	0.38957	0.607577	2608	2	0.14505
RVBD3046c:RVBD3046c	5	0.0040139	0.011853	0.601485	112	2	-0.49035	0.14498	0.094369	0.261256	1319	2	0.49142
RVBD1739c:RVBD1739c	23	0.0040372	0.038944	0.994138	113	5	-0.22846	0.57516	0.4169	0.631009	2729	4	0.18426
RVBD0270:fadD2	14	0.0041989	0.028181	0.902388	114	6	-0.23225	0.94872	0.85724	0.96352	3681	2	0.14541
RVBD3633:RVBD3633	5	0.0042042	0.012053	0.604259	115	2	-0.36107	0.28122	0.18939	0.403862	1860	2	0.15883
RVBD1237:sugB	8	0.0044391	0.020522	0.783404	116	4	-0.19742	0.73654	0.59391	0.775771	3086	1	0.19164
RVBD0419:lpqM	11	0.0045453	0.02262	0.804477	117	3	-0.19385	0.95379	0.83741	0.951521	3700	1	0.12499
RVBD1822:pgsA2	83	0.0046093	0.12708	1.0	118	18	-0.18913	0.29472	0.075968	0.2326	1911	20	0.25479
RVBD2357c:glyS	21	0.0047005	0.04197	1.0	119	6	-0.28465	0.54389	0.38429	0.603178	2642	3	0.31511
RVBD2654c:RVBD2654c	4	0.0047067	0.015078	0.672056	120	3	-0.28175	0.24715	0.16549	0.370424	1749	1	0.40949
RVBD2771c:RVBD2771c	5	0.0048185	0.013695	0.652742	121	3	-0.17909	0.99566	0.98323	1.0	3926	0	0
RVBD1176c:RVBD1176c	7	0.0049413	0.02096	0.792844	122	3	-0.21054	0.96532	0.87156	0.97462	3761	0	0
RVBD1269c:RVBD1269c	4	0.0051514	0.016779	0.705221	123	3	-0.13598	0.9671	0.91891	1.0	3772	0	0
RVBD2085:RVBD2085	4	0.0052234	0.017167	0.714307	124	3	-0.29716	0.98734	0.96199	1.0	3867	0	0
RVBD0859:fadA	10	0.0053025	0.02841	0.902388	125	3	-0.57784	0.051479	0.022889	0.110876	740	2	0.3325
RVBD0856:RVBD0856	7	0.0053084	0.022328	0.800913	126	4	-0.22752	0.20853	0.13623	0.329	1587	2	0.2345
RVBD3766:RVBD3766	6	0.0053416	0.019948	0.773698	127	3	-0.16356	0.98773	0.95636	1.0	3868	0	0
RVBD2713:sthA	20	0.0054201	0.041692	1.0	128	5	-0.32636	0.44549	0.29254	0.512536	2392	4	0.21032
RVBD3875:esxA	5	0.0057242	0.018364	0.749126	129	3	-0.14557	0.82805	0.64862	0.817853	3308	1	0.11198
RVBD1888c:RVBD1888c	18	0.0057517	0.044802	1.0	130	6	-0.20813	0.97846	0.9146	1.0	3826	2	0.15819
RVBD1213:glgC	8	0.0058172	0.024959	0.862818	131	4	-0.16278	0.99328	0.96872	1.0	3909	0	0
RVBD3233c:RVBD3233c	6	0.0059755	0.021476	0.796858	132	3	-0.23227	0.53342	0.39414	0.61241	2610	1	0.16301
RVBD3035:RVBD3035	69	0.0060115	0.12285	1.0	133	16	-0.38974	0.77313	0.46027	0.67027	3155	14	0.16224
RVBD2113:RVBD2113	21	0.0060585	0.047741	1.0	134	4	-0.37463	0.67035	0.49753	0.697521	2954	5	0.17132
RVBD0392c:ndhA	4	0.0061114	0.020082	0.773698	135	2	-0.40216	0.040255	0.017583	0.096015	640	1	0.2771
RVBD1217c:RVBD1217c	10	0.0061742	0.033419	0.96144	136	3	-0.29414	0.43962	0.31032	0.531809	2374	3	0.18752
RVBD0076c:RVBD0076c	9	0.0063	0.028736	0.905828	137	4	-0.25022	0.70994	0.55523	0.746459	3037	1	0.13902
RVBD0927c:RVBD0927c	8	0.0063866	0.027203	0.899158	138	4	-0.20753	0.73748	0.59494	0.775771	3090	1	0.16921
RVBD0247c:RVBD0247c	8	0.0066359	0.028241	0.902388	139	3	-0.13725	0.40945	0.30004	0.520622	2295	2	0.21992
RVBD0975c:fadE13	5	0.0067894	0.0217	0.796858	140	2	-0.34935	0.90052	0.75972	0.895974	3526	0	0
RVBD0050:ponA1	13	0.0068646	0.038242	0.988961	141	4	-0.42839	0.18509	0.098357	0.26866	1495	2	0.36695
RVBD0236c:aftD	340	0.0069791	0.18585	1.0	142	62	-0.22093	0.7752	0.38487	0.603858	3158	72	0.21354
RVBD0118c:oxcA	10	0.0070704	0.037487	0.986394	143	4	-0.24061	0.96506	0.85499	0.962178	3759	1	0.12272
RVBD3109:moaA1	10	0.0071156	0.03763	0.986394	144	3	-0.17973	0.60597	0.46723	0.675989	2795	3	0.14352
RVBD1741:vapC34	7	0.0072416	0.030118	0.942269	145	2	-0.39074	0.49396	0.35469	0.57441	2522	2	0.13594
RVBD0634A:RVBD0634A	5	0.0073372	0.023751	0.830477	146	3	-0.17424	0.84746	0.67082	0.834419	3358	0	0
RVBD3783:rfbD	51	0.0073988	0.11338	1.0	147	12	-0.26707	0.90561	0.74184	0.88421	3545	11	0.26553
RVBD3873:PPE68	7	0.0074464	0.030677	0.945545	148	4	-0.18526	0.853	0.66876	0.832653	3375	1	0.17696
RVBD3722c:RVBD3722c	60	0.0075601	0.12595	1.0	149	12	-0.34568	0.47019	0.19347	0.408318	2460	15	0.24952
RVBD3905c:esxF	4	0.0077781	0.02579	0.879606	150	3	-0.13172	0.93439	0.84754	0.958841	3633	0	0
RVBD1230c:RVBD1230c	8	0.0078266	0.031356	0.955338	151	4	-0.18152	0.86719	0.69482	0.850262	3418	1	0.17158
RVBD0227c:RVBD0227c	25	0.0078348	0.069318	1.0	152	8	-0.34685	0.12619	0.03857	0.157343	1224	1	0.98148
RVBD0333:RVBD0333	5	0.0078936	0.02509	0.862818	153	2	-0.37081	0.54291	0.38884	0.606769	2640	1	0.15218
RVBD0654:RVBD0654	9	0.0079372	0.034582	0.961731	154	4	-0.15744	0.059955	0.023584	0.113449	816	4	0.21111
RVBD2937:drrB	9	0.0079599	0.034808	0.961731	155	3	-0.21262	0.068034	0.025723	0.120557	867	5	0.16723
RVBD3272:RVBD3272	7	0.0080182	0.036379	0.976589	156	3	-0.19885	0.86212	0.68108	0.843397	3400	1	0.12996
RVBD1393c:RVBD1393c	20	0.0081894	0.061239	1.0	157	5	-0.22769	0.37968	0.23291	0.455429	2193	3	0.13291
RVBD0575c:RVBD0575c	8	0.0083528	0.033197	0.96144	158	2	-0.32044	0.9963	0.97994	1.0	3930	0	0
RVBD1057:RVBD1057	5	0.0083905	0.02742	0.899158	159	2	-0.50112	0.97706	0.93267	1.0	3820	0	0
RVBD3372:otsB2	57	0.0085416	0.13319	1.0	160	15	-0.18317	0.87872	0.69304	0.850262	3454	8	0.19195
RVBD0900:RVBD0900	5	0.0085953	0.027834	0.902388	161	2	-0.51005	0.78269	0.58036	0.768335	3181	1	0.14347
RVBD1159:pimE	13	0.0086796	0.044005	1.0	162	4	-0.50458	0.99963	0.9956	1.0	3968	0	0
RVBD2554c:RVBD2554c	27	0.0087942	0.077578	1.0	163	8	-0.28722	0.81982	0.67068	0.834419	3277	3	0.31051
RVBD1595:nadB	96	0.008832	0.2037	1.0	164	22	-0.21524	0.97615	0.84985	0.960196	3814	13	0.2876
RVBD0570:nrdZ	12	0.0091494	0.04543	1.0	165	3	-0.24231	0.25152	0.15246	0.351919	1763	4	0.19957
RVBD1564c:treX	13	0.0093093	0.045245	1.0	166	5	-0.1617	0.81065	0.6824	0.844491	3256	2	0.14811
RVBD6043:tRNA-Ser	1	0.0096421	0.0050028	0.371729	167	1	-1.7032	0.99036	0.995	1.0	3883	0	0
RVBD0311:RVBD0311	8	0.0098829	0.043931	1.0	168	3	-0.23803	0.44748	0.33239	0.552551	2401	2	0.20947
RVBD2927c:RVBD2927c	22	0.009974	0.070293	1.0	169	7	-0.32961	0.92237	0.82473	0.940704	3591	3	0.229
RVBD1323:fadA4	5	0.0099808	0.030504	0.945545	170	3	-0.1929	0.17732	0.1219	0.307053	1469	1	0.23113
RVBD2444c:rne	161	0.010026	0.22167	1.0	171	33	-0.23322	0.99973	0.99282	1.0	3971	26	0.23888
RVBD0728c:serA2	6	0.010043	0.033154	0.96144	172	2	-0.89296	0.94978	0.84406	0.956724	3685	0	0
RVBD3820c:papA2	10	0.010057	0.046263	1.0	173	2	-0.27455	0.044378	0.019817	0.104266	672	3	0.21512
RVBD3702c:RVBD3702c	6	0.010059	0.033154	0.96144	174	3	-0.36608	0.43688	0.30126	0.52165	2366	1	0.19231
RVBD2719c:RVBD2719c	2	0.010152	0.019189	0.761575	175	2	-0.18501	0.98985	0.98296	1.0	3879	0	0
RVBD0424c:RVBD0424c	3	0.010216	0.019803	0.773698	176	2	-0.13791	0.97083	0.92961	1.0	3787	0	0
RVBD3250c:rubB	4	0.010217	0.031684	0.955338	177	2	-0.15341	0.41106	0.28142	0.501453	2307	1	0.23248
RVBD1294:thrA	38	0.010297	0.10955	1.0	178	8	-0.25201	0.96634	0.89088	0.984883	3766	4	0.19623
RVBD0153c:ptbB	5	0.010436	0.031646	0.955338	179	3	-0.25576	0.99646	0.98596	1.0	3931	0	0
RVBD0701:rplC	10	0.01055	0.048195	1.0	180	4	-0.62153	0.40754	0.28164	0.501453	2292	2	0.20186
RVBD0264c:RVBD0264c	5	0.011218	0.033966	0.96144	181	2	-0.45558	0.99062	0.96871	1.0	3886	0	0
RVBD2873A:RVBD2873A	5	0.011226	0.033966	0.96144	182	3	-0.25407	0.80101	0.60184	0.78015	3230	1	0.23678
RVBD0359:RVBD0359	9	0.011325	0.04835	1.0	183	2	-0.59988	0.92973	0.78372	0.91218	3617	1	0.15767
RVBD2615c:PE-PGRS45	5	0.011852	0.034711	0.961731	184	2	-0.23102	0.39489	0.28056	0.501132	2255	2	0.16022
RVBD2012:RVBD2012	7	0.011921	0.043812	1.0	185	3	-0.13828	0.62122	0.47378	0.681445	2821	2	0.13183
RVBD1584c:RVBD1584c	5	0.012066	0.036157	0.976589	186	3	-0.13733	0.55275	0.3968	0.615387	2659	1	0.21331
RVBD3360:RVBD3360	6	0.012128	0.038803	0.994138	187	3	-0.27264	0.48244	0.34908	0.56895	2493	1	0.16062
RVBD3747:RVBD3747	5	0.012257	0.036678	0.978326	188	3	-0.10995	0.97476	0.9279	1.0	3808	0	0
RVBD2176:pknL	12	0.012338	0.062581	1.0	189	4	-0.21129	0.84733	0.70795	0.861587	3356	1	0.22282
RVBD2799:RVBD2799	8	0.012362	0.052887	1.0	190	3	-0.19163	0.36262	0.24832	0.472461	2139	2	0.22308
RVBD1875:RVBD1875	6	0.012586	0.039841	1.0	191	2	-0.34098	0.49577	0.35839	0.577626	2524	2	0.29742
RVBD3806c:ubiA	20	0.012796	0.087878	1.0	192	5	-0.28338	0.55147	0.39132	0.609608	2657	6	0.23059
RVBD2395B:RVBD2395B	4	0.012972	0.035132	0.961731	193	2	-0.23017	0.067261	0.034416	0.146057	861	1	0.43309
RVBD2276:cyp121	20	0.013126	0.088382	1.0	194	7	-0.21048	0.19314	0.092468	0.258922	1532	4	0.14653
RVBD2023A:RVBD2023A	3	0.013291	0.023125	0.815447	195	2	-0.15716	0.99432	0.98445	1.0	3917	0	0
RVBD0019c:fhaB	2	0.013399	0.027061	0.899158	196	2	-0.32334	0.9866	0.97714	1.0	3865	0	0
RVBD1655:argD	76	0.013808	0.21431	1.0	197	9	-0.42952	0.016093	8.2092e-05	0.001898	398	29	0.21197
RVBD0601c:RVBD0601c	5	0.013945	0.042622	1.0	198	2	-0.23017	0.97675	0.93155	1.0	3818	0	0
RVBD2993c:RVBD2993c	1	0.014178	0.010038	0.544876	199	1	-0.17333	0.98582	0.98996	1.0	3858	0	0
RVBD3424c:RVBD3424c	7	0.014605	0.050049	1.0	200	3	-0.1578	0.63918	0.4915	0.690817	2873	1	0.12178
RVBD0585c:RVBD0585c	20	0.014714	0.093691	1.0	201	3	-0.46922	0.025721	0.0032111	0.028368	503	10	0.13432
RVBD3563:fadE32	6	0.014733	0.045511	1.0	202	3	-0.16202	0.95963	0.87366	0.976701	3731	0	0
RVBD3273:RVBD3273	22	0.014975	0.10006	1.0	203	5	-0.18876	0.60493	0.4279	0.640922	2792	4	0.24152
RVBD2217:lipB	33	0.015093	0.12884	1.0	204	9	-0.17812	0.50748	0.27884	0.499383	2557	10	0.17663
RVBD1325c:PE-PGRS24	7	0.015136	0.050893	1.0	205	2	-0.38491	0.98899	0.95531	1.0	3871	0	0
RVBD1923:lipD	13	0.015325	0.081096	1.0	206	3	-0.16973	0.73296	0.5858	0.77308	3079	1	0.45467
RVBD2358:smtB	7	0.015363	0.051167	1.0	207	2	-0.3936	0.56043	0.40882	0.624928	2684	1	0.55178
RVBD0212c:nadR	5	0.015463	0.04865	1.0	208	3	-0.13041	0.99958	0.99791	1.0	3966	0	0
RVBD3672c:RVBD3672c	5	0.015558	0.049637	1.0	209	3	-0.22821	0.99565	0.98323	1.0	3925	0	0
RVBD0306:RVBD0306	5	0.015594	0.049637	1.0	210	3	-0.15032	0.96338	0.89858	0.990722	3747	0	0
